00:31:52.67,000962,+33.77210,-84.39582,+0001,-075,+0000
00:31:53.67,000962,+33.77210,-84.39582,+0000,+142,+0000
00:31:54.67,000962,+33.77210,-84.39583,+0000,-088,+0000
00:31:55.67,000964,+33.77210,-84.39583,+0001,+006,+0000
00:31:56.67,000967,+33.77210,-84.39583,+0000,+123,+0001
00:31:57.67,000969,+33.77210,-84.39583,+0000,+144,+0000
00:31:58.67,000969,+33.77210,-84.39583,+0000,-142,+0000
00:31:59.67,000970,+33.77213,-84.39584,+0001,-059,+0000
00:32:00.67,000969,+33.77213,-84.39584,+0000,+042,+0000
00:32:01.67,000969,+33.77213,-84.39584,+0000,-151,+0000
00:32:02.67,000972,+33.77213,-84.39584,+0000,+043,+0000
00:32:03.67,000974,+33.77213,-84.39584,+0001,-086,+0000
00:32:04.67,000974,+33.77213,-84.39584,+0000,+171,+0000
00:32:05.67,000975,+33.77213,-84.39584,+0000,-100,+0000
00:32:06.67,000976,+33.77210,-84.39584,+0001,-152,+0000
00:32:07.67,000977,+33.77210,-84.39585,+0002,-130,+0000
00:32:08.67,000977,+33.77210,-84.39585,+0001,+039,+0000
00:32:09.67,000978,+33.77210,-84.39585,+0001,-079,+0000
00:32:10.67,000978,+33.77210,-84.39585,+0000,+150,-0001
00:32:11.67,000981,+33.77210,-84.39585,+0000,-140,+0000
00:32:12.67,000981,+33.77210,-84.39586,+0000,-035,+0000
00:32:13.67,000985,+33.77213,-84.39585,+0001,+090,+0000
00:32:14.67,000988,+33.77213,-84.39585,+0001,+057,+0000
00:32:15.67,000990,+33.77213,-84.39585,+0000,+028,+0000
00:32:16.67,000990,+33.77213,-84.39586,+0001,-146,+0000
00:32:17.67,000993,+33.77213,-84.39585,+0000,+087,+0000
00:32:18.67,000996,+33.77213,-84.39585,+0000,+077,+0000
00:32:19.67,000996,+33.77213,-84.39586,+0002,-101,+0000
00:32:20.67,000996,+33.77213,-84.39587,+0000,-135,+0000
00:32:21.67,000996,+33.77213,-84.39587,+0000,-100,+0000
00:32:22.67,000996,+33.77213,-84.39588,+0000,-107,+0000
00:32:23.67,000995,+33.77213,-84.39588,+0001,-067,-0001
00:32:24.67,000997,+33.77213,-84.39588,+0001,+051,+0000
00:32:25.67,000998,+33.77213,-84.39588,+0001,-118,+0000
00:32:26.67,000998,+33.77213,-84.39588,+0000,-144,+0000
00:32:27.67,001001,+33.77213,-84.39588,+0000,+091,+0000
00:32:28.67,001003,+33.77213,-84.39588,+0001,+098,+0000
00:32:29.67,001004,+33.77213,-84.39588,+0000,+083,+0000
00:32:30.67,001003,+33.77213,-84.39588,+0000,+165,+0000
00:32:31.67,001003,+33.77213,-84.39588,+0000,-163,+0000
00:32:32.67,001005,+33.77213,-84.39588,+0000,-084,+0000
00:32:33.67,001005,+33.77213,-84.39588,+0000,-030,+0000
00:32:34.67,001003,+33.77213,-84.39588,+0001,-078,+0000
00:32:35.67,001003,+33.77213,-84.39588,+0001,-087,+0000
00:32:36.67,001003,+33.77213,-84.39589,+0001,+034,+0000
00:34:43.67,001034,+33.77205,-84.39587,+0002,-147,-0001
00:34:44.67,001036,+33.77205,-84.39587,+0003,-118,-0001
00:34:45.67,001040,+33.77203,-84.39587,+0001,-162,+0000
00:34:46.67,001038,+33.77203,-84.39588,+0004,+143,+0001
00:34:47.67,001037,+33.77203,-84.39587,+0005,-147,+0000
00:34:48.67,001036,+33.77203,-84.39589,+0008,-011,+0000
00:34:49.67,001033,+33.77203,-84.39588,+0000,-104,-0001
00:34:50.67,001029,+33.77203,-84.39588,+0001,-092,-0001
00:34:51.67,001022,+33.77203,-84.39589,+0003,-087,-0002
00:34:52.67,001018,+33.77205,-84.39589,+0000,+017,-0002
00:34:53.67,001017,+33.77205,-84.39589,+0002,+045,-0001
00:34:54.67,001013,+33.77205,-84.39589,+0001,-082,-0001
00:34:55.67,001008,+33.77205,-84.39589,+0000,-055,-0002
00:34:56.67,001009,+33.77205,-84.39589,+0000,-068,-0001
00:34:57.67,001007,+33.77205,-84.39589,+0000,-092,-0001
00:34:58.67,001003,+33.77205,-84.39589,+0001,-065,-0002
00:34:59.67,001004,+33.77205,-84.39590,+0000,+003,-0002
00:35:00.67,001003,+33.77205,-84.39590,+0001,-040,-0002
00:35:01.67,000999,+33.77205,-84.39590,+0001,-065,-0002
00:35:02.67,000998,+33.77208,-84.39590,+0001,+030,-0002
00:35:03.67,000997,+33.77208,-84.39590,+0000,+020,-0002
00:35:04.67,000999,+33.77208,-84.39590,+0000,+026,-0001
00:35:05.67,001003,+33.77205,-84.39589,+0000,+047,+0000
00:35:06.67,001004,+33.77208,-84.39589,+0000,+065,+0000
00:35:07.67,001003,+33.77208,-84.39589,+0000,+025,+0000
00:35:08.67,001002,+33.77208,-84.39589,+0000,+071,+0000
00:35:09.67,001001,+33.77208,-84.39589,+0000,+054,+0000
00:35:10.67,001000,+33.77208,-84.39588,+0000,-104,+0000
00:35:11.67,001001,+33.77208,-84.39588,+0000,+108,+0000
00:35:12.67,001004,+33.77208,-84.39587,+0000,-084,+0000
00:35:13.67,001002,+33.77208,-84.39587,+0000,+119,+0000
00:36:16.67,000911,+33.77218,-84.39582,+0000,-071,-0001
00:36:17.67,000910,+33.77218,-84.39583,+0000,-051,-0001
00:36:18.67,000909,+33.77218,-84.39583,+0000,-069,-0001
00:36:19.67,000909,+33.77218,-84.39583,+0000,-038,-0001
00:36:20.67,000909,+33.77218,-84.39583,+0000,-010,-0001
00:36:21.67,000910,+33.77218,-84.39583,+0000,-037,-0001
00:36:22.67,000909,+33.77218,-84.39584,+0001,-087,-0001
00:36:23.67,000909,+33.77218,-84.39584,+0000,+048,-0001
00:36:24.67,000908,+33.77218,-84.39584,+0000,+013,-0001
00:36:25.67,000910,+33.77218,-84.39584,+0000,+091,+0000
00:36:26.67,000907,+33.77218,-84.39585,+0002,-090,-0001
00:36:27.67,000903,+33.77218,-84.39585,+0001,-078,-0001
00:36:28.67,000906,+33.77218,-84.39585,+0000,-092,+0000
00:36:29.67,000904,+33.77218,-84.39586,+0000,-025,-0001
00:36:30.67,000905,+33.77218,-84.39586,+0000,+096,-0001
00:36:31.67,000907,+33.77218,-84.39586,+0000,+020,+0000
00:36:32.67,000910,+33.77216,-84.39585,+0000,+081,+0000
00:36:33.67,000911,+33.77216,-84.39586,+0000,+067,+0000
00:36:34.67,000911,+33.77216,-84.39586,+0002,-096,+0000
00:36:35.67,000911,+33.77216,-84.39586,+0000,-128,+0000
00:36:36.67,000914,+33.77216,-84.39586,+0000,-070,+0000
00:36:37.67,000916,+33.77216,-84.39586,+0000,-063,+0000
00:36:38.67,000917,+33.77216,-84.39586,+0000,+050,+0000
00:36:39.67,000918,+33.77216,-84.39586,+0000,+083,+0000
00:36:40.67,000920,+33.77216,-84.39586,+0000,+077,+0000
00:36:41.67,000921,+33.77216,-84.39586,+0000,-050,+0000
00:36:42.67,000922,+33.77216,-84.39586,+0000,-083,+0000
00:36:43.67,000923,+33.77216,-84.39586,+0000,+114,+0000
00:36:44.67,000922,+33.77216,-84.39586,+0000,-059,+0000
00:36:45.67,000919,+33.77216,-84.39587,+0000,-019,-0001
00:36:46.67,000918,+33.77216,-84.39587,+0000,+045,-0001
00:36:47.67,000919,+33.77216,-84.39587,+0000,-084,+0000
00:36:48.67,000920,+33.77216,-84.39587,+0001,+063,+0000
00:36:49.67,000921,+33.77216,-84.39587,+0001,+085,+0000
00:36:50.67,000921,+33.77216,-84.39587,+0000,+078,+0000
00:36:51.67,000920,+33.77216,-84.39587,+0000,-014,+0000
00:36:52.67,000919,+33.77216,-84.39587,+0000,-078,+0000
